location,date,vaccine,total_vaccinations
Switzerland,2021-10-07,Johnson&Johnson,881
Switzerland,2021-10-07,Moderna,6972276
Switzerland,2021-10-07,Pfizer/BioNTech,3656437
Switzerland,2021-10-08,Johnson&Johnson,1972
Switzerland,2021-10-08,Moderna,6993520
Switzerland,2021-10-08,Pfizer/BioNTech,3668171
Switzerland,2021-10-09,Johnson&Johnson,2329
Switzerland,2021-10-09,Moderna,7004589
Switzerland,2021-10-09,Pfizer/BioNTech,3677225
Switzerland,2021-10-10,Johnson&Johnson,2388
Switzerland,2021-10-10,Moderna,7006111
Switzerland,2021-10-10,Pfizer/BioNTech,3678919
Switzerland,2021-10-11,Johnson&Johnson,3572
Switzerland,2021-10-11,Moderna,7021273
Switzerland,2021-10-11,Pfizer/BioNTech,3688095
Switzerland,2021-10-12,Johnson&Johnson,4837
Switzerland,2021-10-12,Moderna,7038065
Switzerland,2021-10-12,Pfizer/BioNTech,3696132
Switzerland,2021-10-13,Johnson&Johnson,6203
Switzerland,2021-10-13,Moderna,7056267
Switzerland,2021-10-13,Pfizer/BioNTech,3709643
Switzerland,2021-10-14,Johnson&Johnson,7610
Switzerland,2021-10-14,Moderna,7074753
Switzerland,2021-10-14,Pfizer/BioNTech,3719035
Switzerland,2021-10-15,Johnson&Johnson,8964
Switzerland,2021-10-15,Moderna,7096841
Switzerland,2021-10-15,Pfizer/BioNTech,3731632
Switzerland,2021-10-16,Johnson&Johnson,9744
Switzerland,2021-10-16,Moderna,7105805
Switzerland,2021-10-16,Pfizer/BioNTech,3740112
Switzerland,2021-10-17,Johnson&Johnson,9825
Switzerland,2021-10-17,Moderna,7106496
Switzerland,2021-10-17,Pfizer/BioNTech,3741194
Switzerland,2021-10-18,Johnson&Johnson,10875
Switzerland,2021-10-18,Moderna,7120406
Switzerland,2021-10-18,Pfizer/BioNTech,3749798
Switzerland,2021-10-19,Johnson&Johnson,12064
Switzerland,2021-10-19,Moderna,7135288
Switzerland,2021-10-19,Pfizer/BioNTech,3758013
Switzerland,2021-10-20,Johnson&Johnson,13538
Switzerland,2021-10-20,Moderna,7149121
Switzerland,2021-10-20,Pfizer/BioNTech,3769839
Switzerland,2021-10-21,Johnson&Johnson,14745
Switzerland,2021-10-21,Moderna,7163220
Switzerland,2021-10-21,Pfizer/BioNTech,3778162
Switzerland,2021-10-22,Johnson&Johnson,16045
Switzerland,2021-10-22,Moderna,7179326
Switzerland,2021-10-22,Pfizer/BioNTech,3787314
Switzerland,2021-10-23,Johnson&Johnson,16538
Switzerland,2021-10-23,Moderna,7187646
Switzerland,2021-10-23,Pfizer/BioNTech,3793467
Switzerland,2021-10-24,Johnson&Johnson,16562
Switzerland,2021-10-24,Moderna,7188423
Switzerland,2021-10-24,Pfizer/BioNTech,3794374
Switzerland,2021-10-25,Johnson&Johnson,17307
Switzerland,2021-10-25,Moderna,7198648
Switzerland,2021-10-25,Pfizer/BioNTech,3800345
Switzerland,2021-10-26,Johnson&Johnson,18159
Switzerland,2021-10-26,Moderna,7209151
Switzerland,2021-10-26,Pfizer/BioNTech,3806734
Switzerland,2021-10-27,Johnson&Johnson,19093
Switzerland,2021-10-27,Moderna,7219324
Switzerland,2021-10-27,Pfizer/BioNTech,3815760
Switzerland,2021-10-28,Johnson&Johnson,20019
Switzerland,2021-10-28,Moderna,7229260
Switzerland,2021-10-28,Pfizer/BioNTech,3821261
Switzerland,2021-10-29,Johnson&Johnson,20900
Switzerland,2021-10-29,Moderna,7241726
Switzerland,2021-10-29,Pfizer/BioNTech,3828448
Switzerland,2021-10-30,Johnson&Johnson,21180
Switzerland,2021-10-30,Moderna,7246145
Switzerland,2021-10-30,Pfizer/BioNTech,3832429
Switzerland,2021-10-31,Johnson&Johnson,21216
Switzerland,2021-10-31,Moderna,7246470
Switzerland,2021-10-31,Pfizer/BioNTech,3832717
Switzerland,2021-11-01,Johnson&Johnson,21839
Switzerland,2021-11-01,Moderna,7251157
Switzerland,2021-11-01,Pfizer/BioNTech,3836627
Switzerland,2021-11-02,Johnson&Johnson,22493
Switzerland,2021-11-02,Moderna,7259608
Switzerland,2021-11-02,Pfizer/BioNTech,3841084
Switzerland,2021-11-03,Johnson&Johnson,23220
Switzerland,2021-11-03,Moderna,7267623
Switzerland,2021-11-03,Pfizer/BioNTech,3847799
Switzerland,2021-11-04,Johnson&Johnson,23915
Switzerland,2021-11-04,Moderna,7275181
Switzerland,2021-11-04,Pfizer/BioNTech,3852156
Switzerland,2021-11-05,Johnson&Johnson,24736
Switzerland,2021-11-05,Moderna,7284793
Switzerland,2021-11-05,Pfizer/BioNTech,3858451
Switzerland,2021-11-06,Johnson&Johnson,24941
Switzerland,2021-11-06,Moderna,7289596
Switzerland,2021-11-06,Pfizer/BioNTech,3862215
Switzerland,2021-11-07,Johnson&Johnson,24956
Switzerland,2021-11-07,Moderna,7289829
Switzerland,2021-11-07,Pfizer/BioNTech,3862454
Switzerland,2021-11-08,Johnson&Johnson,25790
Switzerland,2021-11-08,Moderna,7298507
Switzerland,2021-11-08,Pfizer/BioNTech,3868205
Switzerland,2021-11-09,Johnson&Johnson,26677
Switzerland,2021-11-09,Moderna,7308000
Switzerland,2021-11-09,Pfizer/BioNTech,3876536
Switzerland,2021-11-10,Johnson&Johnson,27988
Switzerland,2021-11-10,Moderna,7318611
Switzerland,2021-11-10,Pfizer/BioNTech,3887446
Switzerland,2021-11-11,Johnson&Johnson,29026
Switzerland,2021-11-11,Moderna,7330478
Switzerland,2021-11-11,Pfizer/BioNTech,3897704
Switzerland,2021-11-12,Johnson&Johnson,30136
Switzerland,2021-11-12,Moderna,7345858
Switzerland,2021-11-12,Pfizer/BioNTech,3909588
Switzerland,2021-11-13,Johnson&Johnson,30840
Switzerland,2021-11-13,Moderna,7352989
Switzerland,2021-11-13,Pfizer/BioNTech,3917511
Switzerland,2021-11-14,Johnson&Johnson,30962
Switzerland,2021-11-14,Moderna,7354068
Switzerland,2021-11-14,Pfizer/BioNTech,3918865
Switzerland,2021-11-15,Johnson&Johnson,31456
Switzerland,2021-11-15,Moderna,7372083
Switzerland,2021-11-15,Pfizer/BioNTech,3935116
Switzerland,2021-11-16,Johnson&Johnson,32014
Switzerland,2021-11-16,Moderna,7390902
Switzerland,2021-11-16,Pfizer/BioNTech,3954914
Switzerland,2021-11-17,Johnson&Johnson,32664
Switzerland,2021-11-17,Moderna,7413267
Switzerland,2021-11-17,Pfizer/BioNTech,3978718
Switzerland,2021-11-18,Johnson&Johnson,33414
Switzerland,2021-11-18,Moderna,7440279
Switzerland,2021-11-18,Pfizer/BioNTech,3998709
Switzerland,2021-11-19,Johnson&Johnson,34159
Switzerland,2021-11-19,Moderna,7466740
Switzerland,2021-11-19,Pfizer/BioNTech,4019988
Switzerland,2021-11-20,Johnson&Johnson,34540
Switzerland,2021-11-20,Moderna,7478328
Switzerland,2021-11-20,Pfizer/BioNTech,4029511
Switzerland,2021-11-21,Johnson&Johnson,34589
Switzerland,2021-11-21,Moderna,7479575
Switzerland,2021-11-21,Pfizer/BioNTech,4032127
Switzerland,2021-11-22,Johnson&Johnson,35132
Switzerland,2021-11-22,Moderna,7502006
Switzerland,2021-11-22,Pfizer/BioNTech,4053133
Switzerland,2021-11-23,Johnson&Johnson,35656
Switzerland,2021-11-23,Moderna,7528046
Switzerland,2021-11-23,Pfizer/BioNTech,4077764
Switzerland,2021-11-24,Johnson&Johnson,36360
Switzerland,2021-11-24,Moderna,7555990
Switzerland,2021-11-24,Pfizer/BioNTech,4106685
Switzerland,2021-11-25,Johnson&Johnson,36961
Switzerland,2021-11-25,Moderna,7585241
Switzerland,2021-11-25,Pfizer/BioNTech,4132177
Switzerland,2021-11-26,Johnson&Johnson,37675
Switzerland,2021-11-26,Moderna,7614668
Switzerland,2021-11-26,Pfizer/BioNTech,4158743
Switzerland,2021-11-27,Johnson&Johnson,38072
Switzerland,2021-11-27,Moderna,7625345
Switzerland,2021-11-27,Pfizer/BioNTech,4170676
Switzerland,2021-11-28,Johnson&Johnson,38121
Switzerland,2021-11-28,Moderna,7627377
Switzerland,2021-11-28,Pfizer/BioNTech,4173325
Switzerland,2021-11-29,Johnson&Johnson,38699
Switzerland,2021-11-29,Moderna,7653898
Switzerland,2021-11-29,Pfizer/BioNTech,4200482
Switzerland,2021-11-30,Johnson&Johnson,39389
Switzerland,2021-11-30,Moderna,7684597
Switzerland,2021-11-30,Pfizer/BioNTech,4229250
Switzerland,2021-12-01,Johnson&Johnson,40093
Switzerland,2021-12-01,Moderna,7718823
Switzerland,2021-12-01,Pfizer/BioNTech,4265616
Switzerland,2021-12-02,Johnson&Johnson,40708
Switzerland,2021-12-02,Moderna,7757004
Switzerland,2021-12-02,Pfizer/BioNTech,4293857
Switzerland,2021-12-03,Johnson&Johnson,41455
Switzerland,2021-12-03,Moderna,7796126
Switzerland,2021-12-03,Pfizer/BioNTech,4325567
Switzerland,2021-12-04,Johnson&Johnson,42121
Switzerland,2021-12-04,Moderna,7813621
Switzerland,2021-12-04,Pfizer/BioNTech,4342511
Switzerland,2021-12-05,Johnson&Johnson,42244
Switzerland,2021-12-05,Moderna,7817066
Switzerland,2021-12-05,Pfizer/BioNTech,4348345
Switzerland,2021-12-06,Johnson&Johnson,42900
Switzerland,2021-12-06,Moderna,7848994
Switzerland,2021-12-06,Pfizer/BioNTech,4380361
Switzerland,2021-12-07,Johnson&Johnson,43541
Switzerland,2021-12-07,Moderna,7888712
Switzerland,2021-12-07,Pfizer/BioNTech,4420210
Switzerland,2021-12-08,Johnson&Johnson,44405
Switzerland,2021-12-08,Moderna,7926470
Switzerland,2021-12-08,Pfizer/BioNTech,4454546
Switzerland,2021-12-09,Johnson&Johnson,45167
Switzerland,2021-12-09,Moderna,7974451
Switzerland,2021-12-09,Pfizer/BioNTech,4491636
Switzerland,2021-12-10,Johnson&Johnson,45883
Switzerland,2021-12-10,Moderna,8022062
Switzerland,2021-12-10,Pfizer/BioNTech,4529678
Switzerland,2021-12-11,Johnson&Johnson,46390
Switzerland,2021-12-11,Moderna,8046494
Switzerland,2021-12-11,Pfizer/BioNTech,4552619
Switzerland,2021-12-12,Johnson&Johnson,46556
Switzerland,2021-12-12,Moderna,8054631
Switzerland,2021-12-12,Pfizer/BioNTech,4560146
Switzerland,2021-12-13,Johnson&Johnson,47226
Switzerland,2021-12-13,Moderna,8095045
Switzerland,2021-12-13,Pfizer/BioNTech,4594784
Switzerland,2021-12-14,Johnson&Johnson,47730
Switzerland,2021-12-14,Moderna,8142429
Switzerland,2021-12-14,Pfizer/BioNTech,4632198
Switzerland,2021-12-15,Johnson&Johnson,48420
Switzerland,2021-12-15,Moderna,8189444
Switzerland,2021-12-15,Pfizer/BioNTech,4670851
Switzerland,2021-12-16,Johnson&Johnson,49042
Switzerland,2021-12-16,Moderna,8242647
Switzerland,2021-12-16,Pfizer/BioNTech,4706365
Switzerland,2021-12-17,Johnson&Johnson,49756
Switzerland,2021-12-17,Moderna,8295512
Switzerland,2021-12-17,Pfizer/BioNTech,4740280
Switzerland,2021-12-18,Johnson&Johnson,50213
Switzerland,2021-12-18,Moderna,8325237
Switzerland,2021-12-18,Pfizer/BioNTech,4762194
Switzerland,2021-12-19,Johnson&Johnson,50332
Switzerland,2021-12-19,Moderna,8339072
Switzerland,2021-12-19,Pfizer/BioNTech,4771817
Switzerland,2021-12-20,Johnson&Johnson,50853
Switzerland,2021-12-20,Moderna,8388530
Switzerland,2021-12-20,Pfizer/BioNTech,4805190
Switzerland,2021-12-21,Johnson&Johnson,51375
Switzerland,2021-12-21,Moderna,8445243
Switzerland,2021-12-21,Pfizer/BioNTech,4842200
Switzerland,2021-12-22,Johnson&Johnson,51972
Switzerland,2021-12-22,Moderna,8498941
Switzerland,2021-12-22,Pfizer/BioNTech,4880237
Switzerland,2021-12-23,Johnson&Johnson,52330
Switzerland,2021-12-23,Moderna,8544695
Switzerland,2021-12-23,Pfizer/BioNTech,4912890
Switzerland,2021-12-24,Johnson&Johnson,52460
Switzerland,2021-12-24,Moderna,8555922
Switzerland,2021-12-24,Pfizer/BioNTech,4920361
Switzerland,2021-12-25,Moderna,8556526
Switzerland,2021-12-25,Pfizer/BioNTech,4920582
Switzerland,2021-12-26,Johnson&Johnson,52461
Switzerland,2021-12-26,Moderna,8559436
Switzerland,2021-12-26,Pfizer/BioNTech,4920722
Switzerland,2021-12-27,Johnson&Johnson,52792
Switzerland,2021-12-27,Moderna,8602547
Switzerland,2021-12-27,Pfizer/BioNTech,4946486
Switzerland,2021-12-28,Johnson&Johnson,53117
Switzerland,2021-12-28,Moderna,8648731
Switzerland,2021-12-28,Pfizer/BioNTech,4974476
Switzerland,2021-12-29,Johnson&Johnson,53496
Switzerland,2021-12-29,Moderna,8693203
Switzerland,2021-12-29,Pfizer/BioNTech,5005949
Switzerland,2021-12-30,Johnson&Johnson,53779
Switzerland,2021-12-30,Moderna,8734135
Switzerland,2021-12-30,Pfizer/BioNTech,5030614
Switzerland,2021-12-31,Johnson&Johnson,53863
Switzerland,2021-12-31,Moderna,8746359
Switzerland,2021-12-31,Pfizer/BioNTech,5036960
Switzerland,2022-01-01,Moderna,8747267
Switzerland,2022-01-01,Pfizer/BioNTech,5037359
Switzerland,2022-01-02,Moderna,8751652
Switzerland,2022-01-02,Pfizer/BioNTech,5038708
Switzerland,2022-01-03,Johnson&Johnson,54173
Switzerland,2022-01-03,Moderna,8797867
Switzerland,2022-01-03,Pfizer/BioNTech,5065164
Switzerland,2022-01-04,Johnson&Johnson,54466
Switzerland,2022-01-04,Moderna,8850571
Switzerland,2022-01-04,Pfizer/BioNTech,5098444
Switzerland,2022-01-05,Johnson&Johnson,54820
Switzerland,2022-01-05,Moderna,8902259
Switzerland,2022-01-05,Pfizer/BioNTech,5132672
Switzerland,2022-01-06,Johnson&Johnson,55177
Switzerland,2022-01-06,Moderna,8957751
Switzerland,2022-01-06,Pfizer/BioNTech,5163625
Switzerland,2022-01-07,Johnson&Johnson,55521
Switzerland,2022-01-07,Moderna,9015352
Switzerland,2022-01-07,Pfizer/BioNTech,5194705
Switzerland,2022-01-08,Johnson&Johnson,55682
Switzerland,2022-01-08,Moderna,9045366
Switzerland,2022-01-08,Pfizer/BioNTech,5214941
Switzerland,2022-01-09,Johnson&Johnson,55713
Switzerland,2022-01-09,Moderna,9057780
Switzerland,2022-01-09,Pfizer/BioNTech,5225875
Switzerland,2022-01-10,Johnson&Johnson,55909
Switzerland,2022-01-10,Moderna,9102421
Switzerland,2022-01-10,Pfizer/BioNTech,5252738
Switzerland,2022-01-11,Johnson&Johnson,56063
Switzerland,2022-01-11,Moderna,9151918
Switzerland,2022-01-11,Pfizer/BioNTech,5282827
Switzerland,2022-01-12,Johnson&Johnson,56343
Switzerland,2022-01-12,Moderna,9196068
Switzerland,2022-01-12,Pfizer/BioNTech,5313936
Switzerland,2022-01-13,Johnson&Johnson,56537
Switzerland,2022-01-13,Moderna,9244322
Switzerland,2022-01-13,Pfizer/BioNTech,5342187
Switzerland,2022-01-14,Johnson&Johnson,56805
Switzerland,2022-01-14,Moderna,9294679
Switzerland,2022-01-14,Pfizer/BioNTech,5370496
Switzerland,2022-01-15,Johnson&Johnson,56962
Switzerland,2022-01-15,Moderna,9316356
Switzerland,2022-01-15,Pfizer/BioNTech,5391172
Switzerland,2022-01-16,Johnson&Johnson,56986
Switzerland,2022-01-16,Moderna,9322214
Switzerland,2022-01-16,Pfizer/BioNTech,5398231
Switzerland,2022-01-17,Johnson&Johnson,57137
Switzerland,2022-01-17,Moderna,9355447
Switzerland,2022-01-17,Pfizer/BioNTech,5420670
Switzerland,2022-01-18,Johnson&Johnson,57253
Switzerland,2022-01-18,Moderna,9391528
Switzerland,2022-01-18,Pfizer/BioNTech,5445104
Switzerland,2022-01-19,Johnson&Johnson,57394
Switzerland,2022-01-19,Moderna,9422569
Switzerland,2022-01-19,Pfizer/BioNTech,5469150
Switzerland,2022-01-20,Johnson&Johnson,57544
Switzerland,2022-01-20,Moderna,9455104
Switzerland,2022-01-20,Pfizer/BioNTech,5489378
Switzerland,2022-01-21,Johnson&Johnson,57748
Switzerland,2022-01-21,Moderna,9488505
Switzerland,2022-01-21,Pfizer/BioNTech,5510524
Switzerland,2022-01-22,Johnson&Johnson,57837
Switzerland,2022-01-22,Moderna,9503949
Switzerland,2022-01-22,Pfizer/BioNTech,5523824
Switzerland,2022-01-23,Johnson&Johnson,57841
Switzerland,2022-01-23,Moderna,9505961
Switzerland,2022-01-23,Pfizer/BioNTech,5527815
Switzerland,2022-01-24,Johnson&Johnson,57924
Switzerland,2022-01-24,Moderna,9526719
Switzerland,2022-01-24,Pfizer/BioNTech,5543191
Switzerland,2022-01-25,Johnson&Johnson,58002
Switzerland,2022-01-25,Moderna,9547374
Switzerland,2022-01-25,Pfizer/BioNTech,5558747
Switzerland,2022-01-26,Johnson&Johnson,58077
Switzerland,2022-01-26,Moderna,9564474
Switzerland,2022-01-26,Pfizer/BioNTech,5575443
Switzerland,2022-01-27,Johnson&Johnson,58186
Switzerland,2022-01-27,Moderna,9581893
Switzerland,2022-01-27,Pfizer/BioNTech,5589172
Switzerland,2022-01-28,Johnson&Johnson,58315
Switzerland,2022-01-28,Moderna,9602801
Switzerland,2022-01-28,Pfizer/BioNTech,5604955
Switzerland,2022-01-29,Johnson&Johnson,58380
Switzerland,2022-01-29,Moderna,9610446
Switzerland,2022-01-29,Pfizer/BioNTech,5614715
Switzerland,2022-01-30,Johnson&Johnson,58383
Switzerland,2022-01-30,Moderna,9611299
Switzerland,2022-01-30,Pfizer/BioNTech,5616330
Switzerland,2022-01-31,Johnson&Johnson,58468
Switzerland,2022-01-31,Moderna,9621781
Switzerland,2022-01-31,Pfizer/BioNTech,5627443
Switzerland,2022-02-01,Johnson&Johnson,58543
Switzerland,2022-02-01,Moderna,9631508
Switzerland,2022-02-01,Pfizer/BioNTech,5636689
Switzerland,2022-02-02,Johnson&Johnson,58638
Switzerland,2022-02-02,Moderna,9639906
Switzerland,2022-02-02,Pfizer/BioNTech,5648340
Switzerland,2022-02-03,Johnson&Johnson,58722
Switzerland,2022-02-03,Moderna,9648657
Switzerland,2022-02-03,Pfizer/BioNTech,5656923
Switzerland,2022-02-04,Johnson&Johnson,58831
Switzerland,2022-02-04,Moderna,9660181
Switzerland,2022-02-04,Pfizer/BioNTech,5666992
Switzerland,2022-02-05,Johnson&Johnson,58859
Switzerland,2022-02-05,Moderna,9664754
Switzerland,2022-02-05,Pfizer/BioNTech,5674794
Switzerland,2022-02-06,Johnson&Johnson,58862
Switzerland,2022-02-06,Moderna,9665091
Switzerland,2022-02-06,Pfizer/BioNTech,5676518
Switzerland,2022-02-07,Johnson&Johnson,58925
Switzerland,2022-02-07,Moderna,9670881
Switzerland,2022-02-07,Pfizer/BioNTech,5683371
Switzerland,2022-02-08,Johnson&Johnson,58985
Switzerland,2022-02-08,Moderna,9677214
Switzerland,2022-02-08,Pfizer/BioNTech,5689161
Switzerland,2022-02-09,Johnson&Johnson,59051
Switzerland,2022-02-09,Moderna,9682851
Switzerland,2022-02-09,Pfizer/BioNTech,5698224
Switzerland,2022-02-10,Johnson&Johnson,59097
Switzerland,2022-02-10,Moderna,9688390
Switzerland,2022-02-10,Pfizer/BioNTech,5704196
Switzerland,2022-02-11,Johnson&Johnson,59162
Switzerland,2022-02-11,Moderna,9695590
Switzerland,2022-02-11,Pfizer/BioNTech,5711011
Switzerland,2022-02-12,Johnson&Johnson,59175
Switzerland,2022-02-12,Moderna,9698457
Switzerland,2022-02-12,Pfizer/BioNTech,5717551
Switzerland,2022-02-13,Johnson&Johnson,59178
Switzerland,2022-02-13,Moderna,9698606
Switzerland,2022-02-13,Pfizer/BioNTech,5719463
Switzerland,2022-02-14,Johnson&Johnson,59219
Switzerland,2022-02-14,Moderna,9702351
Switzerland,2022-02-14,Pfizer/BioNTech,5724042
Switzerland,2022-02-15,Johnson&Johnson,59254
Switzerland,2022-02-15,Moderna,9706224
Switzerland,2022-02-15,Pfizer/BioNTech,5727936
Switzerland,2022-02-16,Johnson&Johnson,59302
Switzerland,2022-02-16,Moderna,9709763
Switzerland,2022-02-16,Pfizer/BioNTech,5733925
Switzerland,2022-02-17,Johnson&Johnson,59328
Switzerland,2022-02-17,Moderna,9712961
Switzerland,2022-02-17,Pfizer/BioNTech,5737883
Switzerland,2022-02-18,Johnson&Johnson,59387
Switzerland,2022-02-18,Moderna,9717409
Switzerland,2022-02-18,Pfizer/BioNTech,5741968
Switzerland,2022-02-19,Johnson&Johnson,59397
Switzerland,2022-02-19,Moderna,9719186
Switzerland,2022-02-19,Pfizer/BioNTech,5746279
Switzerland,2022-02-20,Moderna,9719250
Switzerland,2022-02-20,Pfizer/BioNTech,5747388
Switzerland,2022-02-21,Johnson&Johnson,59414
Switzerland,2022-02-21,Moderna,9721532
Switzerland,2022-02-21,Pfizer/BioNTech,5750331
Switzerland,2022-02-22,Johnson&Johnson,59449
Switzerland,2022-02-22,Moderna,9723688
Switzerland,2022-02-22,Pfizer/BioNTech,5752546
Switzerland,2022-02-23,Johnson&Johnson,59466
Switzerland,2022-02-23,Moderna,9726033
Switzerland,2022-02-23,Pfizer/BioNTech,5756577
Switzerland,2022-02-24,Johnson&Johnson,59516
Switzerland,2022-02-24,Moderna,9727957
Switzerland,2022-02-24,Pfizer/BioNTech,5758960
Switzerland,2022-02-25,Johnson&Johnson,59558
Switzerland,2022-02-25,Moderna,9730940
Switzerland,2022-02-25,Pfizer/BioNTech,5761921
Switzerland,2022-02-26,Johnson&Johnson,59576
Switzerland,2022-02-26,Moderna,9732068
Switzerland,2022-02-26,Pfizer/BioNTech,5764518
Switzerland,2022-02-27,Moderna,9732146
Switzerland,2022-02-27,Pfizer/BioNTech,5764675
Switzerland,2022-02-28,Johnson&Johnson,59604
Switzerland,2022-02-28,Moderna,9733810
Switzerland,2022-02-28,Pfizer/BioNTech,5766897
Switzerland,2022-03-01,Johnson&Johnson,59615
Switzerland,2022-03-01,Moderna,9735103
Switzerland,2022-03-01,Pfizer/BioNTech,5768102
Switzerland,2022-03-02,Johnson&Johnson,59643
Switzerland,2022-03-02,Moderna,9736637
Switzerland,2022-03-02,Pfizer/BioNTech,5771182
Switzerland,2022-03-03,Johnson&Johnson,59659
Switzerland,2022-03-03,Moderna,9737632
Switzerland,2022-03-03,Pfizer/BioNTech,5772340
Switzerland,2022-03-04,Johnson&Johnson,59698
Switzerland,2022-03-04,Moderna,9739473
Switzerland,2022-03-04,Pfizer/BioNTech,5774301
Switzerland,2022-03-05,Johnson&Johnson,59714
Switzerland,2022-03-05,Moderna,9740200
Switzerland,2022-03-05,Pfizer/BioNTech,5775601
Switzerland,2022-03-06,Moderna,9740209
Switzerland,2022-03-06,Pfizer/BioNTech,5775762
Switzerland,2022-03-07,Johnson&Johnson,59749
Switzerland,2022-03-07,Moderna,9741279
Switzerland,2022-03-07,Pfizer/BioNTech,5776904
Switzerland,2022-03-08,Johnson&Johnson,59772
Switzerland,2022-03-08,Moderna,9742371
Switzerland,2022-03-08,Pfizer/BioNTech,5777746
Switzerland,2022-03-09,Johnson&Johnson,59807
Switzerland,2022-03-09,Moderna,9743780
Switzerland,2022-03-09,Pfizer/BioNTech,5780534
Switzerland,2022-03-10,Johnson&Johnson,59819
Switzerland,2022-03-10,Moderna,9744696
Switzerland,2022-03-10,Pfizer/BioNTech,5781398
Switzerland,2022-03-11,Johnson&Johnson,59839
Switzerland,2022-03-11,Moderna,9746702
Switzerland,2022-03-11,Pfizer/BioNTech,5783394
Switzerland,2022-03-12,Johnson&Johnson,59852
Switzerland,2022-03-12,Moderna,9747523
Switzerland,2022-03-12,Pfizer/BioNTech,5784716
Switzerland,2022-03-13,Moderna,9747526
Switzerland,2022-03-13,Pfizer/BioNTech,5784719
Switzerland,2022-03-14,Johnson&Johnson,59876
Switzerland,2022-03-14,Moderna,9748622
Switzerland,2022-03-14,Pfizer/BioNTech,5785876
Switzerland,2022-03-15,Johnson&Johnson,59894
Switzerland,2022-03-15,Moderna,9749552
Switzerland,2022-03-15,Pfizer/BioNTech,5786600
Switzerland,2022-03-16,Johnson&Johnson,59927
Switzerland,2022-03-16,Moderna,9751172
Switzerland,2022-03-16,Pfizer/BioNTech,5789028
Switzerland,2022-03-17,Johnson&Johnson,59941
Switzerland,2022-03-17,Moderna,9751967
Switzerland,2022-03-17,Pfizer/BioNTech,5789710
Switzerland,2022-03-18,Johnson&Johnson,59979
Switzerland,2022-03-18,Moderna,9754059
Switzerland,2022-03-18,Pfizer/BioNTech,5791531
Switzerland,2022-03-19,Johnson&Johnson,59985
Switzerland,2022-03-19,Moderna,9754801
Switzerland,2022-03-19,Pfizer/BioNTech,5792622
Switzerland,2022-03-21,Johnson&Johnson,60002
Switzerland,2022-03-21,Moderna,9755903
Switzerland,2022-03-21,Pfizer/BioNTech,5793718
Switzerland,2022-03-22,Johnson&Johnson,60011
Switzerland,2022-03-22,Moderna,9756905
